0.251,-0.63317
0.252,-0.63358
0.253,-0.63399
0.254,-0.6344
0.255,-0.6348
0.256,-0.63521
0.257,-0.63562
0.258,-0.63603
0.259,-0.63643
0.26,-0.63684
0.261,-0.63725
0.262,-0.63765
0.263,-0.63806
0.264,-0.63846
0.265,-0.63887
0.266,-0.63927
0.267,-0.63968
0.268,-0.64008
0.269,-0.64048
0.27,-0.64089
0.271,-0.64129
0.272,-0.64169
0.273,-0.6421
0.274,-0.6425
0.275,-0.6429
0.276,-0.6433
0.277,-0.6437
0.278,-0.6441
0.279,-0.6445
0.28,-0.6449
0.281,-0.6453
0.282,-0.6457
0.283,-0.6461
0.284,-0.6465
0.285,-0.6469
0.286,-0.6473
0.287,-0.6477
0.288,-0.64809
0.289,-0.64849
0.29,-0.64889
0.291,-0.64929
0.292,-0.64968
0.293,-0.65008
0.294,-0.65048
0.295,-0.65087
0.296,-0.65127
0.297,-0.65166
0.298,-0.65206
0.299,-0.65245
0.3,-0.65285
0.301,-0.65324
0.302,-0.65363
0.303,-0.65403
0.304,-0.65442
0.305,-0.65481
0.306,-0.65521
0.307,-0.6556
0.308,-0.65599
0.309,-0.65638
0.31,-0.65678
0.311,-0.65717
0.312,-0.65756
0.313,-0.65795
0.314,-0.65834
0.315,-0.65873
0.316,-0.65912
0.317,-0.65951
0.318,-0.6599
0.319,-0.66029
0.32,-0.66068
0.321,-0.66107
0.322,-0.66146
0.323,-0.66185
0.324,-0.66224
0.325,-0.66263
0.326,-0.66301
0.327,-0.6634
0.328,-0.66379
0.329,-0.66418
0.33,-0.66456
0.331,-0.66495
0.332,-0.66534
0.333,-0.66572
0.334,-0.66611
0.335,-0.6665
0.336,-0.66688
0.337,-0.66727
0.338,-0.66765
0.339,-0.66804
0.34,-0.66842
0.341,-0.66881
0.342,-0.66919
0.343,-0.66958
0.344,-0.66996
0.345,-0.67034
0.346,-0.67073
0.347,-0.67111
0.348,-0.67149
0.349,-0.67188
0.35,-0.67226
0.351,-0.67264
0.352,-0.67302
0.353,-0.67341
0.354,-0.67379
0.355,-0.67417
0.356,-0.67455
0.357,-0.67493
0.358,-0.67531
0.359,-0.6757
0.36,-0.67608
0.361,-0.67646
0.362,-0.67684
0.363,-0.67722
0.364,-0.6776
0.365,-0.67798
0.366,-0.67836
0.367,-0.67874
0.368,-0.67912
0.369,-0.67949
0.37,-0.67987
0.371,-0.68025
0.372,-0.68063
0.373,-0.68101
0.374,-0.68139
0.375,-0.68176
0.376,-0.68214
0.377,-0.68252
0.378,-0.6829
0.379,-0.68327
0.38,-0.68365
0.381,-0.68403
0.382,-0.68441
0.383,-0.68478
0.384,-0.68516
0.385,-0.68553
0.386,-0.68591
0.387,-0.68629
0.388,-0.68666
0.389,-0.68704
0.39,-0.68741
0.391,-0.68779
0.392,-0.68816
0.393,-0.68854
0.394,-0.68891
0.395,-0.68929
0.396,-0.68966
0.397,-0.69004
0.398,-0.69041
0.399,-0.69078
0.4,-0.69116
0.401,-0.69153
0.402,-0.6919
0.403,-0.69228
0.404,-0.69265
0.405,-0.69302
0.406,-0.6934
0.407,-0.69377
0.408,-0.69414
0.409,-0.69451
0.41,-0.69489
0.411,-0.69526
0.412,-0.69563
0.413,-0.696
0.414,-0.69637
0.415,-0.69674
0.416,-0.69711
0.417,-0.69749
0.418,-0.69786
0.419,-0.69823
0.42,-0.6986
0.421,-0.69897
0.422,-0.69934
0.423,-0.69971
0.424,-0.70008
0.425,-0.70045
0.426,-0.70082
0.427,-0.70119
0.428,-0.70156
0.429,-0.70193
0.43,-0.7023
0.431,-0.70266
0.432,-0.70303
0.433,-0.7034
0.434,-0.70377
0.435,-0.70414
0.436,-0.70451
0.437,-0.70488
0.438,-0.70524
0.439,-0.70561
0.44,-0.70598
0.441,-0.70635
0.442,-0.70671
0.443,-0.70708
0.444,-0.70745
0.445,-0.70782
0.446,-0.70818
0.447,-0.70855
0.448,-0.70892
0.449,-0.70928
0.45,-0.70965
0.451,-0.71001
0.452,-0.71038
0.453,-0.71075
0.454,-0.71111
0.455,-0.71148
0.456,-0.71184
0.457,-0.71221
0.458,-0.71257
0.459,-0.71294
0.46,-0.7133
0.461,-0.71367
0.462,-0.71403
0.463,-0.7144
0.464,-0.71476
0.465,-0.71513
0.466,-0.71549
0.467,-0.71586
0.468,-0.71622
0.469,-0.71658
0.47,-0.71695
0.471,-0.71731
0.472,-0.71768
0.473,-0.71804
0.474,-0.7184
0.475,-0.71877
0.476,-0.71913
0.477,-0.71949
0.478,-0.71985
0.479,-0.72022
0.48,-0.72058
0.481,-0.72094
0.482,-0.7213
0.483,-0.72167
0.484,-0.72203
0.485,-0.72239
0.486,-0.72275
0.487,-0.72311
0.488,-0.72348
0.489,-0.72384
0.49,-0.7242
0.491,-0.72456
0.492,-0.72492
0.493,-0.72528
0.494,-0.72564
0.495,-0.72601
0.496,-0.72637
0.497,-0.72673
0.498,-0.72709
0.499,-0.72745
0.5,-0.72781
0.501,-0.72817
0.502,-0.72853
0.503,-0.72889
0.504,-0.72925
0.505,-0.72961
0.506,-0.72997
0.507,-0.73033
0.508,-0.73069
0.509,-0.73105
0.51,-0.73141
0.511,-0.73176
0.512,-0.73212
0.513,-0.73248
0.514,-0.73284
0.515,-0.7332
0.516,-0.73356
0.517,-0.73392
0.518,-0.73428
0.519,-0.73463
0.52,-0.73499
0.521,-0.73535
0.522,-0.73571
0.523,-0.73607
0.524,-0.73642
0.525,-0.73678
0.526,-0.73714
0.527,-0.7375
0.528,-0.73786
0.529,-0.73821
0.53,-0.73857
0.531,-0.73893
0.532,-0.73928
0.533,-0.73964
0.534,-0.74
0.535,-0.74035
0.536,-0.74071
0.537,-0.74107
0.538,-0.74142
0.539,-0.74178
0.54,-0.74214
0.541,-0.74249
0.542,-0.74285
0.543,-0.74321
0.544,-0.74356
0.545,-0.74392
0.546,-0.74427
0.547,-0.74463
0.548,-0.74498
0.549,-0.74534
0.55,-0.74569
0.551,-0.74605
0.552,-0.74641
0.553,-0.74676
0.554,-0.74712
0.555,-0.74747
0.556,-0.74782
0.557,-0.74818
0.558,-0.74853
0.559,-0.74889
0.56,-0.74924
0.561,-0.7496
0.562,-0.74995
0.563,-0.75031
0.564,-0.75066
0.565,-0.75101
0.566,-0.75137
0.567,-0.75172
0.568,-0.75208
0.569,-0.75243
0.57,-0.75278
0.571,-0.75314
0.572,-0.75349
0.573,-0.75384
0.574,-0.7542
0.575,-0.75455
0.576,-0.7549
0.577,-0.75526
